Season,Episode Reward,Mean Reward (last 100),Epsilon,Beta,Clip Loss,Value Loss,Entropy,Total Loss
0,52,52.0,0.06993,0.009980000000000001,0.004492266289889813,0.11309180855751037,3.1572768688201904,0.07702677686299597
1,39,45.5,0.06986007000000001,0.009960040000000002,0.03413386986191783,0.07005365836833205,3.1572768688201904,0.004410166160336563
2,46,45.666666666666664,0.06979020993000001,0.009940119920000002,0.039592088758945466,0.06139792927673885,3.1572768688201904,-0.009640765243342944
3,54,47.75,0.06972041972007001,0.009920239680160002,0.030053518659302166,0.05065963636817677,3.1572768688201904,-0.010777590237557888
4,47,47.6,0.06965069930034994,0.009900399200799681,0.03940951962556158,0.0379251948424748,3.1572768688201904,-0.03280526553945882
5,51,48.166666666666664,0.06958104860104959,0.009880598402398083,0.04389244211571557,0.04787079333992941,3.1572768688201904,-0.027279951902372496
6,49,48.285714285714285,0.06951146755244854,0.009860837205593286,0.03397304886685951,0.04686155901955707,3.1572768688201904,-0.018307276841785226
7,50,48.5,0.06944195608489609,0.0098411155311821,0.026593496570629732,0.051141017888273514,3.1572768688201904,-0.006585872466010707
