Season,Episode Reward,Mean Reward (last 100),Epsilon,Beta,Clip Loss,Value Loss,Entropy,Total Loss
0,57,57.0,0.06993,0.009980000000000001,-0.010635905553187643,0.1067642619567258,3.1572768688201904,0.08582740144005843
1,53,55.0,0.06986007000000001,0.009960040000000002,0.05396058028563857,0.07312380636909178,3.1572768688201904,-0.012346396621848856
2,49,53.0,0.06979020993000001,0.009940119920000002,0.059887414518743756,0.061834579519927504,3.1572768688201904,-0.02949944106595857
3,41,50.0,0.06972041972007001,0.009920239680160002,0.04048897679895162,0.04340348867699504,3.1572768688201904,-0.028469196228044374
4,49,49.8,0.06965069930034994,0.009900399200799681,0.04199883195438555,0.0467056571905102,3.1572768688201904,-0.026614115945994853
5,47,49.333333333333336,0.06958104860104959,0.009880598402398083,0.03779040213142123,0.049188761931977104,3.1572768688201904,-0.019859943006719862
