Episode,Reward,Mean Reward (last 100),Epsilon,Loss,Q-value
188,1,35.0,0.8812,0.0004688940119064812,0.1042844567980085
189,0,35.0,0.8811,0.0017212717630172847,0.10685241967439651
190,1,36.0,0.881,0.0018118011939805,0.09131507735167231
191,0,36.0,0.8809,0.004511923870138291,0.08826698096735137
192,0,36.0,0.8808,0.001868880569236353,0.12085399329662323
193,1,37.0,0.8807,0.001083608841457005,0.08886257133313588
194,0,37.0,0.8806,0.0031290805116961046,0.08774060383439064
195,0,36.0,0.8805000000000001,0.0010988387512043118,0.09214484904493604
196,0,36.0,0.8804000000000001,0.002150045248397094,0.068427817097732
197,0,36.0,0.8803,0.0013859498103556689,0.09345286106690764
198,1,36.0,0.8802,0.0005010409846103617,0.10187070550663131
199,1,36.0,0.8801,0.0017960279656108469,0.0941666162439755
200,1,37.0,0.88,0.0011074993214736293,0.07301254197955132
201,0,36.0,0.8799,0.00504074155469425,0.0862333205129419
202,0,36.0,0.8798,0.0013033109758647957,0.0950515546969005
203,0,36.0,0.8797,0.0034604223661257754,0.10543540332998548
204,1,36.0,0.8796,0.0006979905842204712,0.07385365345648356
205,0,36.0,0.8795000000000001,0.0014244135111636882,0.09072974483881678
206,0,36.0,0.8794000000000001,0.001684561972589498,0.0800897063953536
207,0,35.0,0.8793,0.0024514275220488863,0.09555258282593318
208,0,35.0,0.8792,0.0015351794053068651,0.12244940921664238
209,0,35.0,0.8791,0.0015769042989372142,0.11421344429254532
210,0,34.0,0.879,0.0025559762372202905,0.08222088270953723
211,0,33.0,0.8789,0.0004170319007243961,0.07160286853710811
212,0,32.0,0.8788,0.0008839757065288723,0.0989545253770692
213,0,32.0,0.8787,0.0004211246179895372,0.08964741312795216
214,1,32.0,0.8786,0.002353037233530943,0.1116048629794802
215,0,31.0,0.8785000000000001,0.001826675284454333,0.12024998239108495
216,0,31.0,0.8784000000000001,0.0004759603616548702,0.09280225421701159
217,0,30.0,0.8783,0.0004201667241951717,0.06654949326600347
218,0,30.0,0.8782,0.0005848527426779685,0.07775279051727718
219,0,30.0,0.8781,0.0011075853180955164,0.08939502108842134
220,1,31.0,0.878,0.0010859918485428871,0.09110343988452639
221,0,30.0,0.8779,0.0005034561514288985,0.07906895556620189
222,0,28.999999999999996,0.8778,0.000660657647780941,0.0928747153707913
223,1,30.0,0.8777,0.0006500033466311704,0.0975936193551336
224,1,31.0,0.8776,0.000302537775496603,0.09927324531599879
225,0,31.0,0.8775000000000001,0.0014296690815172042,0.08380375802516937
226,0,31.0,0.8774000000000001,0.0005653654672122295,0.09123898616858891
227,0,31.0,0.8773,0.0005855514401836055,0.09313431595052991
228,1,32.0,0.8772,0.004668533342607718,0.104421466588974
229,1,33.0,0.8771,0.00030990480445325375,0.08618370975766863
230,1,34.0,0.877,0.0005064649615503315,0.0825964090015207
231,0,34.0,0.8769,0.0002684580789978749,0.08771668055227824
232,0,33.0,0.8768,0.004158889363420063,0.07642839210374015
233,0,33.0,0.8767,0.0017941179175977595,0.08121140487492085
234,1,34.0,0.8766,0.002265066237669089,0.09511669585481286
235,0,34.0,0.8765000000000001,0.00044151634002836157,0.08591531217098236
236,1,35.0,0.8764000000000001,0.0012120504481052713,0.07753687245505196
237,0,34.0,0.8763000000000001,0.0027981861660789165,0.09102348983287811
238,0,34.0,0.8762,0.0041418217897444265,0.10196843650192022
239,0,33.0,0.8761,0.0010312460880312654,0.07067064609792498
240,0,32.0,0.876,0.002762236728033583,0.06648117463503565
241,0,32.0,0.8759,0.0032012187875807285,0.08186867939574378
242,0,32.0,0.8758,0.0022071056051312815,0.11338828823396138
243,1,32.0,0.8757,0.0012476454389148525,0.08979103075606483
244,0,32.0,0.8756,0.0008992157007534323,0.07704554391758782
245,1,32.0,0.8755000000000001,0.0005064070802680882,0.05090050984706197
246,0,32.0,0.8754000000000001,0.0009237232861778466,0.09335062466561794
247,0,32.0,0.8753,0.0018260287303876663,0.08909711667469569
248,0,31.0,0.8752,0.005114942277941736,0.0879346770234406
249,0,30.0,0.8751,0.002558520743540222,0.10087985864707402
250,0,30.0,0.875,0.002155856819756861,0.07733619479196412
251,0,28.999999999999996,0.8749,0.0020696924849679427,0.07695152291229793
252,0,28.000000000000004,0.8748,0.0007350007196821805,0.08019536414316722
253,1,28.999999999999996,0.8747,0.0009022024532896467,0.07889600284397602
254,0,28.999999999999996,0.8746,0.001149108211393468,0.07941789925098419
255,0,28.999999999999996,0.8745,0.0005749435721164835,0.08544532209634781
256,1,30.0,0.8744000000000001,0.0008330229320563376,0.0785108490714005
257,0,30.0,0.8743000000000001,0.0006245483818929642,0.08050417982869679
258,1,31.0,0.8742,0.0007852379847983164,0.09258367174438067
259,1,31.0,0.8741,0.0021983392362017184,0.07577989569732121
260,0,31.0,0.874,0.002664389413049711,0.11316613959414619
261,0,31.0,0.8739,0.0008756185545482569,0.0920335700114568
262,0,31.0,0.8738,0.0007996820386324544,0.06966710835695267
263,0,30.0,0.8737,0.0017530477614075477,0.08178158743040902
264,0,30.0,0.8736,0.0016057772154454142,0.09140725008078984
265,1,30.0,0.8735,0.0020300564439302044,0.07809888145753316
266,0,30.0,0.8734000000000001,0.0035058649144567816,0.07976105010935239
267,0,30.0,0.8733,0.0006811224219355998,0.09428634388106209
268,0,30.0,0.8732,0.0007414952373697556,0.08720004026378904
269,0,28.999999999999996,0.8731,0.0009209106241801887,0.07250694877335004
270,0,28.000000000000004,0.873,0.0007353876655023279,0.08506663888692856
271,0,27.0,0.8729,0.0005119802559160494,0.083704695637737
272,1,28.000000000000004,0.8728,0.0008940930108240407,0.08401388568537575
273,1,28.999999999999996,0.8727,0.0009946061878248916,0.09753388326082911
274,1,28.999999999999996,0.8726,0.0017477466262789676,0.0854315790347755
275,0,28.000000000000004,0.8725,0.000958192627876997,0.09688790142536163
276,0,28.000000000000004,0.8724000000000001,0.0004570896526274737,0.11451084725558758
277,0,27.0,0.8723000000000001,0.0003594623807917482,0.05922232036079679
278,1,28.000000000000004,0.8722,0.0020742793525901754,0.08603639474936894
279,0,28.000000000000004,0.8721,0.0032793845603009686,0.07772484002634883
280,0,28.000000000000004,0.872,0.0018606272393039294,0.07933552829282624
281,1,28.999999999999996,0.8719,0.0008527191655178155,0.07484786052789007
282,0,28.999999999999996,0.8718,0.0006003913294989616,0.0626518332532474
283,0,28.999999999999996,0.8717,0.00044718179560732096,0.08660006310258593
284,0,28.999999999999996,0.8716,0.0007543650821649603,0.07913087148751531
285,0,28.000000000000004,0.8715,0.0018911761123620505,0.07702767050692014
286,1,28.999999999999996,0.8714000000000001,0.0018578053984258855,0.09779877641371318
287,0,28.999999999999996,0.8713000000000001,0.0022136511605432524,0.08110072463750839
288,0,28.000000000000004,0.8712,0.0020014758047182113,0.07942948071286082
289,0,28.000000000000004,0.8711,0.0011192286495185857,0.1222769021987915
290,0,27.0,0.871,0.0019407071938206042,0.11245456976549965
291,0,27.0,0.8709,0.000681714042002568,0.07247470133006573
292,0,27.0,0.8708,0.0013043258149991743,0.08001225721091032
293,0,26.0,0.8707,0.0008453230371482537,0.12396753898688725
294,1,27.0,0.8706,0.0013094384360426506,0.09865621849894524
295,1,28.000000000000004,0.8705,0.0009639164527470712,0.08842680277302861
296,1,28.999999999999996,0.8704000000000001,0.0005901758434317474,0.06804236769676208
297,0,28.999999999999996,0.8703000000000001,0.0004656202592221754,0.09068518291626658
298,0,28.000000000000004,0.8702,0.0005064086071797647,0.0773617411032319
299,0,27.0,0.8701,0.0005302790286805248,0.06332393642514944
300,0,26.0,0.87,0.00046374443107717004,0.06961947200553757
301,1,27.0,0.8699,0.0005388772215155768,0.06783212441951036
302,1,28.000000000000004,0.8698,0.00042640126685000723,0.09247768204659224
303,0,28.000000000000004,0.8697,0.00031362702065962367,0.09132187068462372
304,0,27.0,0.8696,0.00035925409507139454,0.08819169657570976
305,0,27.0,0.8695,0.0015344872499554185,0.06948950979858637
306,0,27.0,0.8694000000000001,0.002819759085208976,0.0920250304043293
307,0,27.0,0.8693000000000001,0.0017383938375132857,0.09149883827194571
308,1,28.000000000000004,0.8692,0.001016890530341438,0.0855545454791614
309,0,28.000000000000004,0.8691,0.0017398435281523103,0.09959667069571358
310,0,28.000000000000004,0.869,0.0005045902071287856,0.07009716917361532
311,1,28.999999999999996,0.8689,0.00091181452080491,0.0876811733469367
312,0,28.999999999999996,0.8688,0.0006473613066191319,0.10006795823574066
313,1,30.0,0.8687,0.0005952680606112283,0.08617894777229854
314,1,30.0,0.8686,0.0026998593738036497,0.11723528376647405
315,0,30.0,0.8685,0.0007247107319666871,0.08539451020104545
316,0,30.0,0.8684000000000001,0.0003923426556866616,0.09181384788826108
317,0,30.0,0.8683000000000001,0.0009177676438412163,0.11551261320710182
318,0,30.0,0.8682,0.0004513663288889802,0.08037235494703054
319,0,30.0,0.8681,0.0022208568698260933,0.10308511555194855
320,0,28.999999999999996,0.868,0.0011408001675070928,0.08109324904424804
321,1,30.0,0.8679,0.0006726202929192888,0.08164519390889577
322,0,30.0,0.8678,0.0003321089336947937,0.07816296922309059
323,0,28.999999999999996,0.8677,0.00046588380272234123,0.08889781045062202
324,0,28.000000000000004,0.8676,0.0002980343851959333,0.0732840090058744
325,0,28.000000000000004,0.8675,0.0001973688174205433,0.07094429752656392
326,0,28.000000000000004,0.8674000000000001,0.000917874799987268,0.08363201415964536
327,0,28.000000000000004,0.8673000000000001,0.0009338134314020863,0.10506271105259657
328,1,28.000000000000004,0.8672,0.002861739358715048,0.09762134083679744
329,1,28.000000000000004,0.8671,0.0026180308362069938,0.10322830719607216
330,1,28.000000000000004,0.867,0.004498558883954372,0.09206228916134153
331,1,28.999999999999996,0.8669,0.0006722452484869532,0.056735631078481674
332,0,28.999999999999996,0.8668,0.0011283359344815835,0.07156562898308039
333,1,30.0,0.8667,0.0008451408191051866,0.07991578536374229
334,1,30.0,0.8666,0.0016930968267843127,0.07779638043471745
335,1,31.0,0.8665,0.0019534558689753923,0.08483582522187914
336,1,31.0,0.8664000000000001,0.000541305738806841,0.07406080653890967
337,0,31.0,0.8663000000000001,0.0010051540557469707,0.07764771953225136
338,1,32.0,0.8662000000000001,0.003223955726882975,0.08957034349441528
339,0,32.0,0.8661,0.00037818842767072577,0.06972955593041011
340,0,32.0,0.866,0.0006637058777414495,0.0971022192388773
341,0,32.0,0.8659,0.004837330663576722,0.07916502707770892
342,0,32.0,0.8658,0.0023090267017583494,0.07751795489873205
343,1,32.0,0.8657,0.0015313526273530442,0.08006392093375325
344,0,32.0,0.8656,0.00198172966234519,0.08145243674516678
345,1,32.0,0.8655,0.0025664208619023804,0.08354964426585607
346,1,33.0,0.8654000000000001,0.0007135567492306498,0.08975346599306379
347,0,33.0,0.8653000000000001,0.00292118735004416,0.10952046513557434
348,0,33.0,0.8652,0.0039511617672230515,0.0911908932030201
349,0,33.0,0.8651,0.0016972718585748225,0.09961251821368933
350,0,33.0,0.865,0.0010713321098592132,0.07106005453637668
351,0,33.0,0.8649,0.001677152738141428,0.09992666755403791
352,0,33.0,0.8648,0.0016796632740546816,0.08828053623437881
353,1,33.0,0.8647,0.002525571147998562,0.09306344902142882
354,1,34.0,0.8646,0.0006853589833813853,0.07538833149841853
355,0,34.0,0.8645,0.0012077753781341016,0.08458100578614644
356,0,33.0,0.8644000000000001,0.0004165176194094654,0.09239294433168002
357,0,33.0,0.8643000000000001,0.003022755156052881,0.08366731088608503
358,0,32.0,0.8642000000000001,0.0006294470180624298,0.08067877697093147
359,0,31.0,0.8641,0.0005548233114365887,0.09240228523101125
360,1,32.0,0.864,0.0021785275332929033,0.10057365149259567
361,0,32.0,0.8639,0.004558355689368909,0.10866488423198462
362,0,32.0,0.8638,0.0016164768821909092,0.0950241731479764
363,0,32.0,0.8637,0.0008690254213029726,0.075494853572713
364,0,32.0,0.8636,0.0011296196931248738,0.07995431166556147
365,0,31.0,0.8635,0.0006109184869274031,0.07511121267452836
366,0,31.0,0.8634000000000001,0.0009328343190385827,0.08722490817308426
367,0,31.0,0.8633000000000001,0.0025314198740358862,0.08907714060374669
368,0,31.0,0.8632,0.0011544273792034282,0.06585259522710528
369,0,31.0,0.8631,0.0006101925474857646,0.07778188799108778
370,0,31.0,0.863,0.002477769438493332,0.09419695287942886
371,1,32.0,0.8629,0.0007233013727402847,0.07997424794094903
372,0,31.0,0.8628,0.0009957561980829472,0.08300353669457966
373,0,30.0,0.8627,0.003496917423035484,0.0915593970566988
374,0,28.999999999999996,0.8626,0.002162518310797168,0.10357573069632053
375,0,28.999999999999996,0.8625,0.0010523802620809874,0.06755406782031059
376,0,28.999999999999996,0.8624,0.0008354549111876016,0.09582717054420048
377,0,28.999999999999996,0.8623000000000001,0.0010134804160770727,0.08261914597824216
378,0,28.000000000000004,0.8622000000000001,0.0034367447858260547,0.06683896322335516
379,0,28.000000000000004,0.8621,0.0005647233238050831,0.08384816208854318
380,1,28.999999999999996,0.862,0.0011363738667569123,0.08605949115008116
381,0,28.000000000000004,0.8619,0.0008435476111117168,0.08115833252668381
382,0,28.000000000000004,0.8618,0.00408898524723814,0.12418695645672935
383,0,28.000000000000004,0.8617,0.001301100717682857,0.05880341026932001
384,1,28.999999999999996,0.8616,0.0019813973693609504,0.07522533621106829
385,1,30.0,0.8615,0.0015866834811666714,0.07964332295315606
386,0,28.999999999999996,0.8614,0.002444071774204661,0.10885418206453323
387,0,28.999999999999996,0.8613000000000001,0.000552481273189187,0.068944729332413
388,1,30.0,0.8612,0.0010820816096384078,0.08868489041924477
389,1,31.0,0.8611,0.001171126529308302,0.06348905286618642
390,1,32.0,0.861,0.004199686883112008,0.07004921464249492
391,1,33.0,0.8609,0.0005690427078661742,0.07631637575104833
392,1,34.0,0.8608,0.0007044843098680888,0.07117462850042752
393,0,34.0,0.8607,0.0010765184477869688,0.07753315408314977
394,1,34.0,0.8606,0.0009998481764341705,0.10877678729593754
395,0,33.0,0.8605,0.0015190488234761038,0.0876144671014377
396,0,32.0,0.8604,0.0007025111450015434,0.08067186229995318
397,0,32.0,0.8603000000000001,0.00203242086822034,0.08304292815072196
398,0,32.0,0.8602000000000001,0.0005170410669442001,0.09299944128308978
399,1,33.0,0.8601,0.0022434084094129503,0.09882577508687973
400,0,33.0,0.86,0.0023701866178141373,0.0915006659924984
401,0,32.0,0.8599,0.00047964572468117694,0.07537984335795045
402,0,31.0,0.8598,0.0007594528215122409,0.0734451012685895
403,1,32.0,0.8597,0.0009366354539192148,0.09340152623397964
404,1,33.0,0.8596,0.0005247271574262413,0.0785606182180345
405,0,33.0,0.8595,0.0035860282254621518,0.09355328391705241
406,1,34.0,0.8594,0.0017930191643245053,0.07713171932846308
407,0,34.0,0.8593000000000001,0.0009792377932171803,0.08456672448664904
408,0,33.0,0.8592,0.0024091324545831108,0.07604759559035301
409,0,33.0,0.8591,0.0011485114061672772,0.07755251548119954
410,0,33.0,0.859,0.0005089097290432879,0.07950403541326523
411,0,32.0,0.8589,0.0010184462194696867,0.0932946428656578
412,1,33.0,0.8588,0.0005497708500895117,0.07043860107660294
413,1,33.0,0.8587,0.0007084349324161719,0.0675512392606054
