Episode,Reward,Mean Reward (last 100),Epsilon,Loss,Q-value
35,0,30.555555555555557,0.8965000000000001,0.0004912659767017301,0.0722308126943452
36,1,32.432432432432435,0.8964,0.0008700502304626363,0.07994295337370463
37,0,31.57894736842105,0.8963,0.00039440332745601026,0.11770979953663689
38,1,33.33333333333333,0.8962,0.005829525585535781,0.07386825659445354
39,1,35.0,0.8961,0.008009839428788317,0.11987178879124778
40,0,34.146341463414636,0.896,0.002587809501814523,0.10558111327035087
41,0,33.33333333333333,0.8959,0.0021539054370285676,0.08262620919517108
42,1,34.883720930232556,0.8958,0.0012765097448469273,0.08348165505698749
43,0,34.090909090909086,0.8957,0.0008541410414701593,0.06788090031061854
44,1,35.55555555555556,0.8956000000000001,0.0032592007441313137,0.07306846603751183
45,1,36.95652173913043,0.8955000000000001,0.0046483122278004885,0.08833038274730955
46,0,36.17021276595745,0.8954,0.001195439777802676,0.10200127107756478
47,1,37.5,0.8953,0.0027671501198450904,0.0820787964122636
48,0,36.734693877551024,0.8952,0.0032854961245902814,0.1130995387211442
49,0,36.0,0.8951,0.0031594791216775775,0.1087371398295675
50,0,35.294117647058826,0.895,0.0005965445561741944,0.07870204234495759
51,0,34.61538461538461,0.8949,0.0006962486700753548,0.07526760761226926
52,0,33.9622641509434,0.8948,0.000705661518233163,0.09158361703157425
53,0,33.33333333333333,0.8947,0.0006031013077257999,0.10723028385213443
54,1,34.54545454545455,0.8946000000000001,0.0004470181219013674,0.07311230685029711
55,1,35.714285714285715,0.8945000000000001,0.0038274660432112534,0.10292022888149534
56,1,36.84210526315789,0.8944,0.0005791887160739861,0.10066618816927075
57,1,37.93103448275862,0.8943,0.0013420826126093743,0.07700448948889971
58,0,37.28813559322034,0.8942,0.0026405504239456995,0.10932727370943342
59,1,38.333333333333336,0.8941,0.002463863042066805,0.11757241189479828
60,0,37.704918032786885,0.894,0.0030070115535636432,0.07123129768297076
61,0,37.096774193548384,0.8939,0.0007493088487535715,0.09387434327176639
62,1,38.095238095238095,0.8938,0.001143095179161589,0.07385021182043212
63,1,39.0625,0.8937,0.0020475321008624242,0.0764104218355247
64,1,40.0,0.8936000000000001,0.001343000422431422,0.06613832179989133
65,0,39.39393939393939,0.8935000000000001,0.002939525024784315,0.08368148530522983
66,0,38.80597014925373,0.8934,0.005115424794244713,0.10098095131771904
67,0,38.23529411764706,0.8933,0.0028291833670144634,0.08903767913579941
68,1,39.130434782608695,0.8932,0.0019213754931115545,0.10309077426791191
69,1,40.0,0.8931,0.005293879774399102,0.09548643178173474
70,0,39.436619718309856,0.893,0.005232065831983669,0.1058022350900703
71,0,38.88888888888889,0.8929,0.00184792690145384,0.09352805412241391
72,0,38.35616438356164,0.8928,0.0034624371411544935,0.08494030098829951
73,1,39.189189189189186,0.8927,0.0009603355969634972,0.10410664975643158
74,1,40.0,0.8926000000000001,0.006768875485119809,0.10620713553258351
75,1,40.78947368421053,0.8925000000000001,0.0010201850423722395,0.0947020852140018
76,0,40.25974025974026,0.8924,0.0014069177476423128,0.055739372436489375
77,0,39.743589743589745,0.8923,0.004852622348283019,0.1132232126380716
78,0,39.24050632911392,0.8922,0.0010748308767298503,0.1278016141482762
79,0,38.75,0.8921,0.0006129059059146259,0.08530888387135097
80,0,38.2716049382716,0.892,0.0023014489748415406,0.0895857752433845
81,0,37.80487804878049,0.8919,0.002623612302288945,0.0906344982130187
82,0,37.34939759036144,0.8918,0.0024627896782476455,0.0935831048658916
83,0,36.904761904761905,0.8917,0.0017931849413019205,0.08307699167302676
84,0,36.470588235294116,0.8916000000000001,0.0007939972565509379,0.10933438262769155
85,0,36.04651162790697,0.8915000000000001,0.0007301422218526048,0.09446580282279424
86,1,36.7816091954023,0.8914,0.0006498638249468058,0.1181994059256145
87,0,36.36363636363637,0.8913,0.0006691150899444308,0.08933795509593827
88,1,37.07865168539326,0.8912,0.0013488417483001416,0.1001413565661226
89,1,37.77777777777778,0.8911,0.0004079279751749709,0.10090411454439163
90,1,38.46153846153847,0.891,0.00204919115224454,0.07545840527330126
91,1,39.130434782608695,0.8909,0.00204560294930291,0.0934336387685367
92,1,39.784946236559136,0.8908,0.003001400922325307,0.07532470886196409
93,0,39.361702127659576,0.8907,0.0014528221217915416,0.12080699631146022
94,0,38.94736842105263,0.8906000000000001,0.003587024935768568,0.07222826220095158
95,1,39.58333333333333,0.8905000000000001,0.001078128652547353,0.08859768988830703
96,0,39.175257731958766,0.8904,0.004993094638588705,0.1016916600721223
97,1,39.795918367346935,0.8903,0.0010921190405497327,0.09782849531620741
98,1,40.4040404040404,0.8902,0.0019016110891243443,0.11481704656034708
99,0,40.0,0.8901,0.0031082347392969367,0.1039558904511588
100,1,41.0,0.89,0.0010642563159178411,0.0966404527425766
101,0,41.0,0.8899,0.0017887079510338871,0.0786071808210441
102,1,42.0,0.8898,0.0006138188930760537,0.09417634563786643
103,0,41.0,0.8897,0.003705628063471522,0.11677092500030994
104,0,41.0,0.8896000000000001,0.0024959990322323783,0.08390563460333007
105,1,41.0,0.8895000000000001,0.0009168858086923137,0.0924139590933919
106,0,41.0,0.8894,0.0026287464175506364,0.09144615541611399
107,1,42.0,0.8893,0.0010908359295821615,0.0810719829584871
108,0,42.0,0.8892,0.00279707279514696,0.10173163842409849
109,0,41.0,0.8891,0.0008090249528842312,0.07551922383052963
110,1,42.0,0.889,0.0026712290252492365,0.10241217166185379
111,0,42.0,0.8889,0.0022886130671914934,0.1057656476540225
112,0,41.0,0.8888,0.0017749678726041956,0.09882237230028425
113,1,41.0,0.8887,0.0024490453142789192,0.10917919874191284
114,0,41.0,0.8886000000000001,0.0014216460570293879,0.0868815268789019
115,1,41.0,0.8885000000000001,0.0007647626833724124,0.08744582161307335
116,1,42.0,0.8884000000000001,0.0020411896070332398,0.09452696942857333
117,0,42.0,0.8883,0.0018887765930100744,0.11470744439533778
118,1,42.0,0.8882,0.001789564616046846,0.1178397387266159
119,0,41.0,0.8881,0.002369273395743221,0.10779071492808205
120,0,41.0,0.888,0.0008509054251979771,0.07823409991604942
121,0,41.0,0.8879,0.0014380593493115157,0.10289000932659421
122,1,42.0,0.8878,0.0006300067845066744,0.08025507895009858
123,0,42.0,0.8877,0.0006312526363347258,0.08247152928795133
124,0,41.0,0.8876000000000001,0.002283867951417859,0.08940688023964564
125,0,41.0,0.8875000000000001,0.002235536499938462,0.12350215949118137
126,1,41.0,0.8874,0.005196438836199897,0.10834410680191857
127,1,42.0,0.8873,0.0020230283345361905,0.13673896342515945
128,0,42.0,0.8872,0.0006796731696730214,0.10268185181277138
129,1,42.0,0.8871,0.0006375936084493462,0.09150895476341248
130,1,43.0,0.887,0.0019640925041000757,0.10856673015015465
131,0,43.0,0.8869,0.0021131065311945146,0.11598209540049235
132,0,43.0,0.8868,0.002393580653006211,0.07831092737615108
133,0,43.0,0.8867,0.0026853788710598436,0.11896424846989768
134,0,43.0,0.8866,0.0010912810132140294,0.12221852317452431
135,1,44.0,0.8865000000000001,0.0033195020478160586,0.09429009212180972
136,1,44.0,0.8864000000000001,0.0008947726289209511,0.0957779868372849
137,0,44.0,0.8863,0.000892326239409158,0.1015722444280982
138,0,43.0,0.8862,0.00045531587238656357,0.1028092815540731
139,1,43.0,0.8861,0.001959610774065368,0.11686778347939253
140,0,43.0,0.886,0.0008567913235830409,0.0746364098574434
141,0,43.0,0.8859,0.0025282565412843333,0.09541155717202596
142,1,43.0,0.8858,0.0012166490570442484,0.09400565177202225
143,0,43.0,0.8857,0.000905626781916778,0.0950406693986484
144,1,43.0,0.8856,0.00046359055184958767,0.09020518617970603
145,1,43.0,0.8855000000000001,0.002194975261642997,0.11430306785873004
146,0,43.0,0.8854000000000001,0.001240357287315419,0.09648647159337997
147,1,43.0,0.8853,0.001418302988895448,0.11362700629979372
148,1,44.0,0.8852,0.0011018446821253747,0.0862051887171609
149,0,44.0,0.8851,0.0008523286399265219,0.13160175723688944
150,1,45.0,0.885,0.0010435588628752157,0.10049100539513997
151,0,45.0,0.8849,0.002442665370836039,0.08435673266649246
152,1,46.0,0.8848,0.0005446921350085177,0.12163865193724632
153,0,46.0,0.8847,0.0013419987351101423,0.10500621902091163
154,0,45.0,0.8846,0.0027582299122254233,0.1119605962719236
155,0,44.0,0.8845000000000001,0.0031877971154504587,0.10736385094267982
156,1,44.0,0.8844000000000001,0.001209745678352192,0.12815135717391968
157,0,43.0,0.8843,0.0016380030054798616,0.08311898474182401
158,1,44.0,0.8842,0.0016267039318336174,0.10788552323356271
159,1,44.0,0.8841,0.0006678884292341536,0.11871026922017336
160,0,44.0,0.884,0.001856215381329613,0.08061209693551064
161,0,44.0,0.8839,0.001152642599273739,0.07961383940918106
162,0,43.0,0.8838,0.0007585644156539015,0.08430537368570055
163,1,43.0,0.8837,0.0024352450584826458,0.09680252309356417
164,0,42.0,0.8836,0.0022959733050811337,0.07905794214457273
165,0,42.0,0.8835000000000001,0.0019192146719433367,0.10907504441482681
166,1,43.0,0.8834000000000001,0.001435212416773928,0.10977127296583992
167,0,43.0,0.8833,0.0007728961229856525,0.07400392315217427
168,0,42.0,0.8832,0.000746487028663978,0.0869603781029582
169,0,41.0,0.8831,0.0055825849371363544,0.11592485223497663
170,1,42.0,0.883,0.0008163443271769211,0.11999901011586189
171,0,42.0,0.8829,0.0032245658346385297,0.11807327451450485
172,0,42.0,0.8828,0.0010771585054629082,0.08601057316575732
173,1,42.0,0.8827,0.002684324368601665,0.09604812839201518
174,0,41.0,0.8826,0.0009169084202897336,0.09751486991133008
175,0,40.0,0.8825000000000001,0.0023165471835194956,0.08855875634721347
176,1,41.0,0.8824000000000001,0.0037592450306484742,0.09924726401056562
177,0,41.0,0.8823,0.003194977213362498,0.0964425727725029
178,1,42.0,0.8822,0.0016827882541942277,0.14075839413063868
179,1,43.0,0.8821,0.00277335088633533,0.11250014283827373
180,0,43.0,0.882,0.003624279950080173,0.10912662105900901
181,1,44.0,0.8819,0.002103668013920209,0.11218228936195374
182,1,45.0,0.8818,0.0007570454410077738,0.10921341606548854
183,1,46.0,0.8817,0.001342538027529372,0.10561501886695623
184,1,47.0,0.8816,0.004601383394661492,0.08189816347190312
185,0,47.0,0.8815000000000001,0.0017900287805657303,0.15129693278244563
186,1,47.0,0.8814000000000001,0.0032644744164177348,0.10604053735733032
187,1,48.0,0.8813,0.0009618711774237454,0.0960336865058967
188,0,47.0,0.8812,0.0011329632106935605,0.09648363944143057
189,1,47.0,0.8811,0.001557519127215658,0.0974796691111156
190,1,47.0,0.881,0.004006073510806475,0.0873483983533723
191,0,46.0,0.8809,0.0010854190373460629,0.10068818075316292
192,0,45.0,0.8808,0.004174479561957664,0.09524490577833992
193,0,45.0,0.8807,0.003584939005252506,0.13336486688682012
194,0,45.0,0.8806,0.004710107677965425,0.08948363224044442
195,0,44.0,0.8805000000000001,0.0009864240169658192,0.09028501276459013
196,1,45.0,0.8804000000000001,0.0010785110602487943,0.08754138169544083
197,0,44.0,0.8803,0.002762979948394267,0.08998180819409234
198,0,43.0,0.8802,0.0015892611783263938,0.12238983916384834
199,0,43.0,0.8801,0.0015906409909283476,0.09860454712595258
200,0,42.0,0.88,0.0009893690476019401,0.06395773869007826
201,1,43.0,0.8799,0.0025305306480731815,0.08572107021297727
202,0,42.0,0.8798,0.002985379155558933,0.1013302430510521
203,0,42.0,0.8797,0.0004986251754287098,0.08725539382014956
204,0,42.0,0.8796,0.0009585286388755776,0.09678354021161795
205,0,41.0,0.8795000000000001,0.0010313330317980476,0.11006999760866165
206,1,42.0,0.8794000000000001,0.0009253905612110559,0.09875836063708578
207,0,41.0,0.8793,0.004454615838767495,0.09227151283994317
208,0,41.0,0.8792,0.0008489207612001337,0.09632385056465864
209,0,41.0,0.8791,0.0013962795492261648,0.08675261959433556
210,0,40.0,0.879,0.0006376372662738764,0.09547533254538264
211,0,40.0,0.8789,0.0015995294171651559,0.10029458999633789
212,1,41.0,0.8788,0.0033767509324076983,0.09766359095062528
213,1,41.0,0.8787,0.0020163479327623334,0.0770228851054396
214,0,41.0,0.8786,0.0033614784115343355,0.12037704791873693
215,0,40.0,0.8785000000000001,0.0023696316584391752,0.09723112732172012
216,0,39.0,0.8784000000000001,0.00269102057791315,0.10826316475868225
217,1,40.0,0.8783,0.0013631482725031674,0.07668529238019671
218,0,39.0,0.8782,0.0009385135017510038,0.08521612174808979
219,1,40.0,0.8781,0.0011228500079596415,0.08658363344147801
220,0,40.0,0.878,0.0007165292627178133,0.08868210203945637
221,0,40.0,0.8779,0.0008859297730461029,0.10594163409301213
222,0,39.0,0.8778,0.0017951852475692118,0.09374778451664108
223,0,39.0,0.8777,0.00183372263199999,0.10890109883621335
224,0,39.0,0.8776,0.0011972379167370188,0.08092878179417716
225,1,40.0,0.8775000000000001,0.0006622496626472899,0.10642881372145244
226,0,39.0,0.8774000000000001,0.0019309774543216918,0.09317568736150861
227,1,39.0,0.8773,0.0025070695191971026,0.08928475482389331
228,0,39.0,0.8772,0.0028124630210056368,0.1027082981807845
229,0,38.0,0.8771,0.0012239810457685962,0.1198645057156682
230,0,37.0,0.877,0.0007572032752380307,0.11103140137025289
231,0,37.0,0.8769,0.0014428284027547175,0.09269993752241135
232,0,37.0,0.8768,0.001471769322961336,0.07729596165674073
233,0,37.0,0.8767,0.0011060875341562288,0.10427143105438777
234,0,37.0,0.8766,0.001104015757196716,0.0957139613372939
235,0,36.0,0.8765000000000001,0.0009191798391319546,0.08092346361705235
236,1,36.0,0.8764000000000001,0.0010771804372780025,0.11732032469340734
237,1,37.0,0.8763000000000001,0.001840069975254924,0.10942933921303068
238,0,37.0,0.8762,0.0007242325310861426,0.09372286711420331
239,1,37.0,0.8761,0.0003324095783422568,0.078154804451125
240,1,38.0,0.876,0.001693911908660084,0.09780963031308991
241,0,38.0,0.8759,0.0008504929137416184,0.10220673786742347
242,0,37.0,0.8758,0.001041196555888746,0.12108675064519048
243,0,37.0,0.8757,0.0004021620053598391,0.09719510057142802
244,0,36.0,0.8756,0.002034855577221606,0.12432797905057669
245,0,35.0,0.8755000000000001,0.0008218202773215515,0.07603416219353676
246,0,35.0,0.8754000000000001,0.0006776582231395878,0.09517574170604348
247,1,35.0,0.8753,0.0022950368667287485,0.1031260873590197
248,0,34.0,0.8752,0.0011700769495551608,0.1413800482239042
249,1,35.0,0.8751,0.0011939480692879961,0.10834927218300956
250,0,34.0,0.875,0.0009881271564933871,0.09192469609635216
251,0,34.0,0.8749,0.003159181032970082,0.1016083168797195
252,0,33.0,0.8748,0.0009636438085830637,0.10312802397779056
253,1,34.0,0.8747,0.0018103790685667523,0.08797776486192431
254,1,35.0,0.8746,0.0023360316616682602,0.09449314911450658
255,0,35.0,0.8745,0.0013266594251035713,0.1094763521105051
256,0,34.0,0.8744000000000001,0.001704362804957782,0.0760400639846921
257,0,34.0,0.8743000000000001,0.0007449671065842267,0.08243676973506808
258,1,34.0,0.8742,0.001848364161560312,0.07816965452262334
259,0,33.0,0.8741,0.0009038689410469184,0.12989412910408443
260,1,34.0,0.874,0.0006989684407017194,0.09330843868000167
261,1,35.0,0.8739,0.0012145256135097174,0.09854311815329961
262,0,35.0,0.8738,0.0003169177278843043,0.08227698132395744
263,0,34.0,0.8737,0.0028698374143069877,0.08415925928524562
264,0,34.0,0.8736,0.0010718820649344707,0.08429628470912576
265,0,34.0,0.8735,0.0006258921452432073,0.0773677911077227
266,1,34.0,0.8734000000000001,0.0018110186138073914,0.0713702067732811
267,1,35.0,0.8733,0.000439790597218754,0.09317250017608915
268,0,35.0,0.8732,0.0008592857900241922,0.06909087566392762
269,0,35.0,0.8731,0.0012434662140939118,0.09133758608783994
270,0,34.0,0.873,0.0005888120740564773,0.09235280193388462
271,1,35.0,0.8729,0.0011063987164691622,0.11204533917563302
272,0,35.0,0.8728,0.0013967850328689174,0.11687896081379481
273,0,34.0,0.8727,0.0003877922219024705,0.11152482085994311
274,0,34.0,0.8726,0.005351671007312169,0.09858241357973643
275,1,35.0,0.8725,0.0035976771198745284,0.101839080452919
276,1,35.0,0.8724000000000001,0.0012520639866124839,0.08612331375479698
277,0,35.0,0.8723000000000001,0.0011790675136061119,0.10076792538166046
278,0,34.0,0.8722,0.00110147830024029,0.08805352449417114
279,0,33.0,0.8721,0.004788791403240923,0.0933833537357194
280,1,34.0,0.872,0.0034638437546163914,0.09517903253436089
281,0,33.0,0.8719,0.0008552011360214758,0.0877535380423069
282,1,33.0,0.8718,0.0056341911549679935,0.09528156463056803
283,1,33.0,0.8717,0.0005760833082604222,0.09282634872943163
284,0,32.0,0.8716,0.0016017640986579604,0.11271075106092862
285,1,33.0,0.8715,0.0007973804276844021,0.0906094778329134
286,1,33.0,0.8714000000000001,0.004403134275759969,0.1069063012089048
287,0,32.0,0.8713000000000001,0.0008016701831365936,0.08993627782911062
288,1,33.0,0.8712,0.002685706551086956,0.10008885977523667
289,0,32.0,0.8711,0.0004348088737710246,0.13315546565822192
290,1,32.0,0.871,0.0006372255135959547,0.10423587262630463
291,0,32.0,0.8709,0.0030723916133865714,0.09139218607119151
292,1,33.0,0.8708,0.00207467645045004,0.08246577797191483
293,0,33.0,0.8707,0.003471378893664223,0.09930868446826935
294,1,34.0,0.8706,0.0012267780465273453,0.08675392184938703
295,0,34.0,0.8705,0.00300748018448108,0.08479150916848864
296,1,34.0,0.8704000000000001,0.003164206045247348,0.08406765971864973
297,0,34.0,0.8703000000000001,0.0030193855137830333,0.08723293670586177
298,0,34.0,0.8702,0.0025285303741434794,0.10122691094875336
299,1,35.0,0.8701,0.002142934748137902,0.0985567473939487
300,0,35.0,0.87,0.000619618093229032,0.08061381110123225
301,0,34.0,0.8699,0.00402433709574065,0.07921089764152255
302,0,34.0,0.8698,0.001122177262524409,0.1010553879397256
303,1,35.0,0.8697,0.0007819310576451244,0.09423435479402542
304,0,35.0,0.8696,0.0017575172033892678,0.09084927184241158
305,0,35.0,0.8695,0.0012729129188561014,0.1007402033678123
306,0,34.0,0.8694000000000001,0.0025202107104373033,0.11527177052838462
307,1,35.0,0.8693000000000001,0.003070490459711956,0.10756697505712509
308,0,35.0,0.8692,0.002906604081675011,0.0671820023230144
309,1,36.0,0.8691,0.0013464014882629272,0.09409224521368742
310,0,36.0,0.869,0.0017647599379415624,0.11342996684834361
311,0,36.0,0.8689,0.0021013922814745456,0.10366031806915998
312,1,36.0,0.8688,0.001152788322152836,0.096882806292602
313,0,35.0,0.8687,0.0016538876552658621,0.08830856857821345
314,1,36.0,0.8686,0.0018340248581288116,0.10700367603983198
315,0,36.0,0.8685,0.0008922162918939389,0.09889321082404681
316,0,36.0,0.8684000000000001,0.0041616100061219186,0.11021901134933744
317,0,35.0,0.8683000000000001,0.0009665900543041062,0.08638371713459492
318,0,35.0,0.8682,0.0006583395988855045,0.08304739557206631
319,1,35.0,0.8681,0.0007681050421004849,0.1032694477055754
320,1,36.0,0.868,0.003812351067608688,0.08452024264261127
321,0,36.0,0.8679,0.0007580684489637081,0.10332554738436427
322,0,36.0,0.8678,0.0007080720118080665,0.0991789922118187
323,0,36.0,0.8677,0.001059250658727251,0.0858970214612782
324,0,36.0,0.8676,0.0007628756193298614,0.08938263822346926
325,0,35.0,0.8675,0.0006513554669384446,0.07627426832914352
326,0,35.0,0.8674000000000001,0.0006955741763314498,0.0818633261535849
327,1,35.0,0.8673000000000001,0.0004613439190766907,0.09325526069317545
328,0,35.0,0.8672,0.0008925611847579214,0.09430317474263054
329,1,36.0,0.8671,0.0005316560179510686,0.08764792765889849
330,0,36.0,0.867,0.0040725313509548345,0.09063210764101573
331,1,37.0,0.8669,0.002291109978354403,0.09987584714378629
332,0,37.0,0.8668,0.0013942800724180415,0.10677279106208257
333,0,37.0,0.8667,0.0007040343854376781,0.08722303381987981
334,0,37.0,0.8666,0.0007652914417641503,0.10374904104641505
335,0,37.0,0.8665,0.0006137914772677634,0.08369708167655128
336,0,36.0,0.8664000000000001,0.0015014098207757343,0.08122466038912535
337,0,35.0,0.8663000000000001,0.0012857358337246946,0.08773252953376089
338,1,36.0,0.8662000000000001,0.0007235076596511395,0.10279565623828343
339,0,35.0,0.8661,0.0007157289115379431,0.10386085190943309
340,0,34.0,0.866,0.000412261149904225,0.1092721400782466
341,0,34.0,0.8659,0.002167025570088299,0.08402862772345543
342,0,34.0,0.8658,0.0006569030353732939,0.093134734247412
343,0,34.0,0.8657,0.001986640164562102,0.11127649566956929
344,1,35.0,0.8656,0.002975174433751298,0.10739477085215705
345,0,35.0,0.8655,0.0007574527366419456,0.11312649824789592
346,0,35.0,0.8654000000000001,0.002916185727372067,0.11308527085930109
347,0,34.0,0.8653000000000001,0.0009675667637826077,0.09890723281673022
348,0,34.0,0.8652,0.001198793852381641,0.09433824429288507
349,1,34.0,0.8651,0.0005634736465123881,0.09090043285063334
350,0,34.0,0.865,0.000519674364893165,0.09640446145619665
351,1,35.0,0.8649,0.0035742634271238266,0.09609205275774002
352,1,36.0,0.8648,0.0026867035901107427,0.09244755176561219
353,0,35.0,0.8647,0.000638308389170561,0.0915857763029635
354,0,34.0,0.8646,0.0009274453602431874,0.1123170049062797
355,0,34.0,0.8645,0.001121866489743947,0.10961812841040748
356,1,35.0,0.8644000000000001,0.0027259174385108054,0.08138606697320938
357,0,35.0,0.8643000000000001,0.0012195364730100014,0.12801797900881087
358,0,34.0,0.8642000000000001,0.0006816338240501604,0.09262584894895554
359,1,35.0,0.8641,0.0026771530143118332,0.08530283293553761
360,0,34.0,0.864,0.001502433284518442,0.09642018697091512
361,0,33.0,0.8639,0.0011213237030460732,0.11775066424161196
362,0,33.0,0.8638,0.0020795131838115466,0.08669323048421315
363,1,34.0,0.8637,0.0036355028623802355,0.10184801556169987
364,1,35.0,0.8636,0.0009153573791991221,0.09554017335176468
365,0,35.0,0.8635,0.00134380270174006,0.10046112257987261
366,1,35.0,0.8634000000000001,0.0020030503967843416,0.10422557592391968
367,1,35.0,0.8633000000000001,0.0006991865895023304,0.11523302591272763
368,0,35.0,0.8632,0.0008438619875556065,0.10482940822839737
369,1,36.0,0.8631,0.001842567152509998,0.08736857558999743
370,0,36.0,0.863,0.0009928476273281766,0.09429239641342844
371,0,35.0,0.8629,0.002426865094873522,0.08652760886720248
372,1,36.0,0.8628,0.0017084861153437356,0.11470849066972733
373,1,37.0,0.8627,0.0008517218520864844,0.09300821274518967
374,0,37.0,0.8626,0.0036340571714390535,0.09983072895556688
375,0,36.0,0.8625,0.0010773801228164562,0.08266848432166236
376,0,35.0,0.8624,0.001449889229011855,0.10307751276663371
377,0,35.0,0.8623000000000001,0.0015035609794722404,0.07971363235265017
378,0,35.0,0.8622000000000001,0.0015704137331340462,0.10706603527069092
379,0,35.0,0.8621,0.0011466848591226153,0.08742444543167949
380,0,34.0,0.862,0.0008784627196811405,0.07471757222499166
381,1,35.0,0.8619,0.0031742265564389527,0.12236190161534719
382,1,35.0,0.8618,0.0022202206330673236,0.11163194424339704
383,1,35.0,0.8617,0.0031472509893189582,0.11303205894572395
384,0,35.0,0.8616,0.002124547016657224,0.07501896524003573
385,0,34.0,0.8615,0.002163995293813059,0.09682514052838087
386,0,33.0,0.8614,0.0023291368644484983,0.11408824367182595
387,0,33.0,0.8613000000000001,0.0017209014539340778,0.09332455854330744
388,0,32.0,0.8612,0.0018037391543787504,0.11085971231971468
389,0,32.0,0.8611,0.0007456887688022107,0.0768899149261415
390,1,32.0,0.861,0.0015510529137827689,0.1035239091143012
391,1,33.0,0.8609,0.0016952125733951107,0.1108463853597641
392,0,32.0,0.8608,0.001467344984121155,0.11111276131123304
393,0,32.0,0.8607,0.0026895021957378568,0.10256759290184293
394,0,31.0,0.8606,0.0007721356523688883,0.11096662200159496
395,0,31.0,0.8605,0.0014307687033578986,0.10373339895159006
396,0,30.0,0.8604,0.0009295283143728739,0.10848865192383528
397,1,31.0,0.8603000000000001,0.0026353748170160024,0.09253304451704025
398,0,31.0,0.8602000000000001,0.003860326488003401,0.06535568301166807
399,0,30.0,0.8601,0.0015100866855521286,0.10272564951862607
400,1,31.0,0.86,0.0017593631387821265,0.11031199246644974
401,1,32.0,0.8599,0.000773471746859806,0.09606821835041046
402,0,32.0,0.8598,0.0018380873031370963,0.08897933446698719
403,0,31.0,0.8597,0.001408646849085926,0.10118866711854935
404,1,32.0,0.8596,0.0028822746135119814,0.08468116167932749
405,0,32.0,0.8595,0.001253271961884041,0.09929127459015165
406,0,32.0,0.8594,0.001710641667159507,0.07451593922451138
407,0,31.0,0.8593000000000001,0.0008871780529651525,0.09269329160451889
408,0,31.0,0.8592,0.0015121402005509783,0.09170448159178098
409,0,30.0,0.8591,0.003915574237908004,0.12887964397668839
410,0,30.0,0.859,0.0010057866802526405,0.09925373364239931
411,1,31.0,0.8589,0.0010225905571132898,0.09863391305719103
412,1,31.0,0.8588,0.0010083764045702992,0.07586490968242288
413,0,31.0,0.8587,0.0007875046971353836,0.05319595177258764
414,0,30.0,0.8586,0.003057472686383075,0.08864018001726695
415,1,31.0,0.8585,0.0012467339817833687,0.06873822584748268
416,0,31.0,0.8584,0.000767766048998705,0.07575353713972229
417,0,31.0,0.8583000000000001,0.0009028724180097925,0.1038037147372961
418,0,31.0,0.8582000000000001,0.000659387681350511,0.09742446829165731
419,0,30.0,0.8581,0.0007595379346249891,0.08771315483110291
420,0,28.999999999999996,0.858,0.0004378323501441628,0.09276700764894485
