Episode,Epoch,Mean Episode Length,Entropy,Value Error,Gradient Norm,Clip Loss,Value Loss,Action Mean,Action Std
0,2,-51.0,5.262127876281738,0.2909417450428009,3.4957189800477466,-0.0292985737323761,0.14547087252140045,-0.020387930795550346,0.1657266616821289
0,2,-51.0,5.262127876281738,0.32200887799263,3.242937304250316,0.14327622950077057,0.161004438996315,-0.005563562270253897,0.15223698318004608
0,2,-51.0,5.262127876281738,0.24402058124542236,2.7607812317456006,-0.14151298999786377,0.12201029062271118,-0.02411220595240593,0.1642012745141983
0,2,-51.0,5.262127876281738,0.20920151472091675,2.96378627315578,-0.059187162667512894,0.10460075736045837,-0.022909587249159813,0.15952445566654205
0,2,-51.0,5.262127876281738,0.3169816732406616,3.0577065069765523,-0.0293508879840374,0.1584908366203308,-0.01337493397295475,0.16044920682907104
0,3,-51.0,5.262127876281738,0.27807414531707764,3.2187130716482204,0.06715555489063263,0.13903707265853882,-0.012463774532079697,0.15568983554840088
0,3,-51.0,5.262127876281738,0.23271030187606812,2.3270374524996535,0.03763250634074211,0.11635515093803406,-0.011298509314656258,0.1516844481229782
0,3,-51.0,5.262127876281738,0.26465538144111633,2.746339031591799,-0.00903274491429329,0.13232769072055817,-0.022831492125988007,0.17035545408725739
0,3,-51.0,5.262127876281738,0.293550044298172,2.7021086355877717,0.16435056924819946,0.146775022149086,-0.00571439927443862,0.1556275188922882
0,3,-51.0,5.262127876281738,0.22235672175884247,2.18259439770007,-0.1115422397851944,0.11117836087942123,-0.021090637892484665,0.16625364124774933
0,3,-51.0,5.262127876281738,0.18783503770828247,2.158385391501499,-0.04217511788010597,0.09391751885414124,-0.01652711257338524,0.16464295983314514
0,3,-51.0,5.262127876281738,0.2877645790576935,2.076631148485628,0.007198594510555267,0.14388228952884674,-0.0103902043774724,0.1621052771806717
0,4,-51.0,5.262127876281738,0.24894456565380096,2.374379111606209,0.0920034646987915,0.12447228282690048,-0.005446138791739941,0.1553732305765152
0,4,-51.0,5.262127876281738,0.21283093094825745,2.302495926202436,0.05378488078713417,0.10641546547412872,-0.004510253202170134,0.1514013409614563
0,4,-51.0,5.262127876281738,0.23829953372478485,2.372235263502431,0.013396792113780975,0.11914976686239243,-0.018167052417993546,0.17156723141670227
0,4,-51.0,5.262127876281738,0.2678687274456024,2.3716336364894666,0.1763179898262024,0.1339343637228012,-0.002637104829773307,0.1563173234462738
0,4,-51.0,5.262127876281738,0.2000436633825302,1.9289968063096496,-0.09742613136768341,0.1000218316912651,-0.020175963640213013,0.1664232462644577
0,4,-51.0,5.262127876281738,0.16803699731826782,2.221756287141118,-0.03285985067486763,0.08401849865913391,-0.015398693270981312,0.1646595597267151
0,4,-51.0,5.262127876281738,0.2566969692707062,1.976090638252914,0.020826268941164017,0.1283484846353531,-0.012986049056053162,0.1615874469280243
0,5,-51.0,5.262127876281738,0.223187655210495,2.532208754034321,0.10337501764297485,0.1115938276052475,-0.007119577378034592,0.1542019098997116
0,5,-51.0,5.262127876281738,0.19037973880767822,1.2458271584896503,0.06392212212085724,0.09518986940383911,-0.009354235604405403,0.1487419307231903
0,5,-51.0,5.262127876281738,0.2126573622226715,1.717658148883923,0.02879769168794155,0.10632868111133575,-0.025436853989958763,0.17163574695587158
0,5,-51.0,5.262127876281738,0.24505309760570526,1.6897853984800475,0.18731772899627686,0.12252654880285263,-0.007697518914937973,0.15610572695732117
0,5,-51.0,5.262127876281738,0.17478305101394653,1.8670643881705775,-0.08792109042406082,0.08739152550697327,-0.025341425091028214,0.1649620085954666
0,5,-51.0,5.262127876281738,0.14986059069633484,1.8767909545375179,-0.02295881137251854,0.07493029534816742,-0.018223391845822334,0.1643853485584259
0,5,-51.0,5.262127876281738,0.22342878580093384,1.5899303180766504,0.02875499427318573,0.11171439290046692,-0.015016642399132252,0.1621938943862915
0,6,-51.0,5.262127876281738,0.2009614259004593,1.4555364260166548,0.11126772314310074,0.10048071295022964,-0.006744904909282923,0.15457850694656372
0,6,-51.0,5.262127876281738,0.17079377174377441,1.3436452073239227,0.0673963651061058,0.08539688587188721,-0.008978838101029396,0.14730514585971832
0,6,-51.0,5.262127876281738,0.19054824113845825,1.3925925645936865,0.03422246873378754,0.09527412056922913,-0.025806849822402,0.17263343930244446
0,6,-51.0,5.262127876281738,0.2155212163925171,1.7783423012859143,0.19055777788162231,0.10776060819625854,-0.007430777885019779,0.1569654941558838
0,6,-51.0,5.262127876281738,0.1501636654138565,2.1429986341992935,-0.07974791526794434,0.07508183270692825,-0.027020862326025963,0.1655910611152649
0,6,-51.0,5.262127876281738,0.13145296275615692,1.5748509548056233,-0.016252407804131508,0.06572648137807846,-0.021342450752854347,0.16593125462532043
0,6,-51.0,5.262127876281738,0.19050945341587067,1.3192445025583406,0.03260629251599312,0.09525472670793533,-0.021042583510279655,0.16573494672775269
0,7,-51.0,5.262127876281738,0.17797377705574036,1.3354564758593361,0.11789494752883911,0.08898688852787018,-0.015278144739568233,0.1572025716304779
0,7,-51.0,5.262127876281738,0.15117813646793365,1.577223731934003,0.0706363171339035,0.07558906823396683,-0.018160639330744743,0.14809949696063995
0,7,-51.0,5.262127876281738,0.16734939813613892,1.2675690438773577,0.03744741529226303,0.08367469906806946,-0.035465873777866364,0.17581091821193695
0,7,-51.0,5.262127876281738,0.18864670395851135,1.8491525217672597,0.19405785202980042,0.09432335197925568,-0.01492383237928152,0.160493403673172
0,7,-51.0,5.262127876281738,0.12778541445732117,1.1876875651938201,-0.07205837219953537,0.06389270722866058,-0.03265472501516342,0.16743193566799164
0,7,-51.0,5.262127876281738,0.11205059289932251,1.4797628757053423,-0.010280454531311989,0.056025296449661255,-0.01953847147524357,0.16743157804012299
0,7,-51.0,5.262127876281738,0.16104543209075928,1.06469687812513,0.03453771024942398,0.08052271604537964,-0.016037819907069206,0.1685483455657959
0,8,-51.0,5.262127876281738,0.1529635787010193,1.1813559999072363,0.12104962766170502,0.07648178935050964,-0.0069322409108281136,0.15886284410953522
0,8,-51.0,5.262127876281738,0.13337290287017822,2.2213375177381107,0.07191339135169983,0.06668645143508911,-0.00862350407987833,0.14886116981506348
0,8,-51.0,5.262127876281738,0.14278972148895264,1.9477317544610895,0.038944508880376816,0.07139486074447632,-0.025679612532258034,0.17713560163974762
0,8,-51.0,5.262127876281738,0.16350014507770538,1.9652937290585826,0.19522523880004883,0.08175007253885269,-0.007529502268880606,0.16334664821624756
0,8,-51.0,5.262127876281738,0.10708636045455933,1.493430027576203,-0.07024887949228287,0.05354318022727966,-0.03149115666747093,0.17027106881141663
0,8,-51.0,5.262127876281738,0.09504418075084686,1.6253646577911323,-0.009054375812411308,0.04752209037542343,-0.022060099989175797,0.1697477549314499
0,8,-51.0,5.262127876281738,0.135957270860672,2.379085839841376,0.02945343777537346,0.067978635430336,-0.02274409867823124,0.17328280210494995
0,9,-51.0,5.262127876281738,0.1285553276538849,1.1992753622642196,0.12341809272766113,0.06427766382694244,-0.016436180099844933,0.16302284598350525
0,9,-51.0,5.262127876281738,0.11576640605926514,1.7492393019877022,0.07493691891431808,0.05788320302963257,-0.019947830587625504,0.15325376391410828
0,9,-51.0,5.262127876281738,0.12161588668823242,1.4189424995294129,0.040261410176754,0.06080794334411621,-0.03450368717312813,0.18280276656150818
0,9,-51.0,5.262127876281738,0.14387910068035126,1.6996421591841786,0.1960323303937912,0.07193955034017563,-0.012754424475133419,0.16699445247650146
0,9,-51.0,5.262127876281738,0.08771826326847076,1.2964672508839423,-0.06849795579910278,0.04385913163423538,-0.03277243301272392,0.1734083741903305
0,9,-51.0,5.262127876281738,0.0817124992609024,1.2084932465018747,-0.004533219151198864,0.0408562496304512,-0.020270729437470436,0.170292466878891
0,9,-51.0,5.262127876281738,0.1130710244178772,1.7120524659046477,0.03558438643813133,0.0565355122089386,-0.018897386267781258,0.17180176079273224
1,0,-52.0,5.262127876281738,0.5016916394233704,7.347582632593743,0.1446412056684494,0.2508458197116852,-0.03001202642917633,0.17150652408599854
1,0,-52.0,5.262127876281738,0.32158589363098145,5.311210616454322,-0.15654274821281433,0.16079294681549072,-0.0262602549046278,0.1764049232006073
1,0,-52.0,5.262127876281738,0.4023703336715698,4.523792060463215,0.044865332543849945,0.2011851668357849,-0.03785773739218712,0.16212758421897888
1,0,-52.0,5.262127876281738,0.3609699010848999,5.630582613961196,-0.01871451549232006,0.18048495054244995,-0.031607821583747864,0.1702108383178711
1,0,-52.0,5.262127876281738,0.3107815384864807,5.759465220965702,0.020641811192035675,0.15539076924324036,-0.034654755145311356,0.1651136726140976
1,0,-52.0,5.262127876281738,0.44383636116981506,6.583019437026674,-0.0323733426630497,0.22191818058490753,-0.03386664390563965,0.14888909459114075
1,0,-52.0,5.262127876281738,0.42850592732429504,5.0274813114713535,-0.10871440172195435,0.21425296366214752,-0.02407115139067173,0.16455693542957306
1,1,-52.0,5.262127876281738,0.41687142848968506,3.345288924279674,0.17901578545570374,0.20843571424484253,-0.02667206898331642,0.16174809634685516
1,1,-52.0,5.262127876281738,0.2831687927246094,3.2887591181295828,-0.13101518154144287,0.1415843963623047,-0.008575033396482468,0.1640482395887375
1,1,-52.0,5.262127876281738,0.3443188965320587,4.536100147160949,0.06315243244171143,0.17215944826602936,-0.0023885841947048903,0.14988619089126587
1,1,-52.0,5.262127876281738,0.3167400062084198,4.691065167061535,0.02087007835507393,0.1583700031042099,-0.00681223114952445,0.15771673619747162
1,1,-52.0,5.262127876281738,0.2512317895889282,3.3160498185685703,0.06469479203224182,0.1256158947944641,-0.01362455915659666,0.15217414498329163
1,1,-52.0,5.262127876281738,0.3828376531600952,3.6695002754224104,8.905120193958282e-05,0.1914188265800476,-0.023069214075803757,0.14014670252799988
1,1,-52.0,5.262127876281738,0.3570404350757599,3.95896301733863,-0.061423659324645996,0.17852021753787994,-0.029585277661681175,0.16456632316112518
1,2,-52.0,5.262127876281738,0.3571111559867859,3.668405997146045,0.1933554708957672,0.17855557799339294,-0.0497809536755085,0.16778312623500824
1,2,-52.0,5.262127876281738,0.22879108786582947,3.103581940055067,-0.12406881153583527,0.11439554393291473,-0.04588472843170166,0.16730141639709473
1,2,-52.0,5.262127876281738,0.2788362503051758,2.8534429152870184,0.08825041353702545,0.1394181251525879,-0.04670565947890282,0.16083966195583344
1,2,-52.0,5.262127876281738,0.26491454243659973,3.097278419219574,0.03743014857172966,0.13245727121829987,-0.038980890065431595,0.1677667796611786
1,2,-52.0,5.262127876281738,0.20111897587776184,2.3339058791436913,0.07268480956554413,0.10055948793888092,-0.029206080362200737,0.1645282506942749
1,2,-52.0,5.262127876281738,0.3255314230918884,2.673624375544954,0.021085893735289574,0.1627657115459442,-0.021163953468203545,0.14740650355815887
1,2,-52.0,5.262127876281738,0.2963389754295349,3.2397806521214005,-0.05181396007537842,0.14816948771476746,-0.014885771088302135,0.16908589005470276
1,3,-52.0,5.262127876281738,0.3010794520378113,2.220102764896098,0.2060043215751648,0.15053972601890564,-0.021241655573248863,0.176399827003479
1,3,-52.0,5.262127876281738,0.19353485107421875,1.6759650391139798,-0.10432374477386475,0.09676742553710938,-0.009470141492784023,0.1753063052892685
1,3,-52.0,5.262127876281738,0.22993215918540955,2.1903797504868283,0.0962376743555069,0.11496607959270477,-0.01707020029425621,0.16400359570980072
1,3,-52.0,5.262127876281738,0.21408851444721222,2.4110629260633285,0.05230506882071495,0.10704425722360611,-0.014329328201711178,0.17295752465724945
1,3,-52.0,5.262127876281738,0.1636303812265396,1.6697029267782104,0.07913637161254883,0.0818151906132698,-0.0165206678211689,0.17188748717308044
1,3,-52.0,5.262127876281738,0.27652624249458313,2.221641232100484,0.03312888368964195,0.13826312124729156,-0.021671874448657036,0.15148863196372986
1,3,-52.0,5.262127876281738,0.24919463694095612,3.7639080860266505,-0.06027734652161598,0.12459731847047806,-0.02754240669310093,0.17489653825759888
1,4,-52.0,5.262127876281738,0.2551943063735962,2.444743578032547,0.21166294813156128,0.1275971531867981,-0.04130842164158821,0.18141266703605652
1,4,-52.0,5.262127876281738,0.15862585604190826,1.7807005048471,-0.10598525404930115,0.07931292802095413,-0.03503384813666344,0.17796246707439423
1,4,-52.0,5.262127876281738,0.18919970095157623,1.6988106811934856,0.10157923400402069,0.09459985047578812,-0.044889915734529495,0.1675833910703659
1,4,-52.0,5.262127876281738,0.17092525959014893,1.7238686167094195,0.05898493528366089,0.08546262979507446,-0.040467407554388046,0.1723264902830124
1,4,-52.0,5.262127876281738,0.13967888057231903,2.3942954638507605,0.08464455604553223,0.06983944028615952,-0.03719747066497803,0.17093291878700256
1,4,-52.0,5.262127876281738,0.2375815063714981,2.24001639637628,0.03610438108444214,0.11879075318574905,-0.033262889832258224,0.15182079374790192
1,4,-52.0,5.262127876281738,0.233316570520401,2.1059400027872726,-0.03497273102402687,0.1166582852602005,-0.0279256459325552,0.1737014204263687
1,5,-52.0,5.262127876281738,0.21438072621822357,2.677463461524908,0.20743882656097412,0.10719036310911179,-0.03182670846581459,0.17470747232437134
1,5,-52.0,5.262127876281738,0.12607181072235107,2.1982253152078566,-0.10230180621147156,0.06303590536117554,-0.020576108247041702,0.17518892884254456
1,5,-52.0,5.262127876281738,0.1515442430973053,1.6739645087761963,0.10424422472715378,0.07577212154865265,-0.02487979643046856,0.16395041346549988
1,5,-52.0,5.262127876281738,0.13810519874095917,2.155225724254419,0.05912031605839729,0.06905259937047958,-0.020162874832749367,0.16986961662769318
1,5,-52.0,5.262127876281738,0.116873599588871,1.4581301147176238,0.0921468734741211,0.0584367997944355,-0.021870844066143036,0.16871309280395508
1,5,-52.0,5.262127876281738,0.20528896152973175,2.026168544271759,0.043310780078172684,0.10264448076486588,-0.01608087308704853,0.1519082933664322
1,5,-52.0,5.262127876281738,0.1936856508255005,1.9336518891749095,-0.03412522003054619,0.09684282541275024,-0.019550172612071037,0.17673826217651367
1,6,-52.0,5.262127876281738,0.1769515573978424,1.9605607206090665,0.21742098033428192,0.0884757786989212,-0.030468285083770752,0.17868858575820923
1,6,-52.0,5.262127876281738,0.10270194709300995,1.5429700744569215,-0.09803082048892975,0.051350973546504974,-0.024940885603427887,0.175516739487648
1,6,-52.0,5.262127876281738,0.12132439017295837,2.756929650155417,0.09763440489768982,0.06066219508647919,-0.030547022819519043,0.16568411886692047
1,6,-52.0,5.262127876281738,0.11441919207572937,1.760049754752499,0.06051420420408249,0.057209596037864685,-0.026661405339837074,0.17140839993953705
1,6,-52.0,5.262127876281738,0.09360799938440323,1.8654980549634856,0.09419241547584534,0.046803999692201614,-0.029373932629823685,0.16945230960845947
1,6,-52.0,5.262127876281738,0.17320959270000458,1.6453729925297378,0.04334966093301773,0.08660479635000229,-0.02187418006360531,0.1561090648174286
1,6,-52.0,5.262127876281738,0.1637878268957138,1.8714805536481334,-0.029678158462047577,0.0818939134478569,-0.024788519367575645,0.1781081259250641
1,7,-52.0,5.262127876281738,0.14630955457687378,1.444855107513051,0.2187993824481964,0.07315477728843689,-0.033693183213472366,0.1796846091747284
1,7,-52.0,5.262127876281738,0.08067049086093903,1.7699471138500205,-0.09613655507564545,0.04033524543046951,-0.026562292128801346,0.1772555410861969
1,7,-52.0,5.262127876281738,0.09688190370798111,1.0509346169418716,0.10536691546440125,0.048440951853990555,-0.03272249549627304,0.16882649064064026
1,7,-52.0,5.262127876281738,0.09284141659736633,1.255600517205265,0.06271524727344513,0.046420708298683167,-0.026977259665727615,0.17498920857906342
1,7,-52.0,5.262127876281738,0.07791636139154434,1.311896863113619,0.0942295640707016,0.03895818069577217,-0.02778179757297039,0.17372466623783112
1,7,-52.0,5.262127876281738,0.14816848933696747,1.5332981597500905,0.044593945145606995,0.07408424466848373,-0.023527154698967934,0.16077518463134766
1,7,-52.0,5.262127876281738,0.14277154207229614,2.0121971210482528,-0.029788918793201447,0.07138577103614807,-0.024539558216929436,0.1815619319677353
1,8,-52.0,5.262127876281738,0.12111212313175201,1.7628166638456597,0.2191668152809143,0.06055606156587601,-0.02966371178627014,0.18248943984508514
1,8,-52.0,5.262127876281738,0.06394307315349579,1.0470802089673585,-0.09314006567001343,0.031971536576747894,-0.02333982102572918,0.18037545680999756
1,8,-52.0,5.262127876281738,0.07408197969198227,1.4025178860419258,0.10477495193481445,0.037040989845991135,-0.030815942212939262,0.1709440052509308
1,8,-52.0,5.262127876281738,0.07464166730642319,2.119360886038132,0.06205577775835991,0.037320833653211594,-0.02874830737709999,0.1759326010942459
1,8,-52.0,5.262127876281738,0.06553222984075546,1.046647576275541,0.09663034975528717,0.03276611492037773,-0.030351003631949425,0.1749010980129242
1,8,-52.0,5.262127876281738,0.12838131189346313,1.3979060845870208,0.04581095650792122,0.06419065594673157,-0.0271755401045084,0.16037049889564514
1,8,-52.0,5.262127876281738,0.12112410366535187,1.4488240499514484,-0.028899528086185455,0.060562051832675934,-0.03097720257937908,0.18063302338123322
1,9,-52.0,5.262127876281738,0.10082994401454926,1.6276869580868423,0.21862995624542236,0.05041497200727463,-0.03527487441897392,0.17998573184013367
1,9,-52.0,5.262127876281738,0.0526149719953537,1.0350513816282803,-0.09283885359764099,0.02630748599767685,-0.028790032491087914,0.17819905281066895
1,9,-52.0,5.262127876281738,0.057055436074733734,1.1365975439144025,0.10601823776960373,0.028527718037366867,-0.03257712349295616,0.16872695088386536
1,9,-52.0,5.262127876281738,0.06256027519702911,1.067995114660172,0.06433013081550598,0.03128013759851456,-0.027853816747665405,0.1743488758802414
1,9,-52.0,5.262127876281738,0.056047745048999786,0.9478586934518151,0.0967312678694725,0.028023872524499893,-0.025846177712082863,0.1740909218788147
1,9,-52.0,5.262127876281738,0.10990606248378754,1.0383047692146568,0.04681772366166115,0.05495303124189377,-0.02113967016339302,0.1597210317850113
1,9,-52.0,5.262127876281738,0.10264348238706589,1.1317459508951464,-0.027988139539957047,0.051321741193532944,-0.023710770532488823,0.18056893348693848
2,0,-56.0,5.262127876281738,0.7005195617675781,5.918800535264245,0.02002277411520481,0.35025978088378906,-0.038147106766700745,0.16727697849273682
2,0,-56.0,5.262127876281738,0.6880813837051392,6.092525846400442,0.0985233336687088,0.3440406918525696,-0.03556415066123009,0.17941594123840332
2,0,-56.0,5.262127876281738,0.44816288352012634,5.241172002729577,-0.06874540448188782,0.22408144176006317,-0.03319084271788597,0.15979643166065216
2,0,-56.0,5.262127876281738,0.43732571601867676,4.54965947633184,-0.09656234830617905,0.21866285800933838,-0.0388961136341095,0.16413451731204987
2,0,-56.0,5.262127876281738,0.5792010426521301,5.455201689786864,0.022336769849061966,0.28960052132606506,-0.03164009004831314,0.1695535033941269
2,0,-56.0,5.262127876281738,0.595711886882782,6.60842523021208,0.06393790245056152,0.297855943441391,-0.025912923738360405,0.16564324498176575
2,0,-56.0,5.262127876281738,0.4165077209472656,5.8501225348937,-0.09716731309890747,0.2082538604736328,-0.021076010540127754,0.1646837592124939
2,1,-56.0,5.262127876281738,0.5293546915054321,5.47978317595612,0.05584663152694702,0.26467734575271606,-0.03992088511586189,0.17263999581336975
2,1,-56.0,5.262127876281738,0.5093132257461548,4.043812662180461,0.11906322091817856,0.2546566128730774,-0.03985517472028732,0.180202916264534
2,1,-56.0,5.262127876281738,0.3227460980415344,3.453673480803537,-0.046445026993751526,0.1613730490207672,-0.05007617548108101,0.17038968205451965
2,1,-56.0,5.262127876281738,0.33845096826553345,4.143323407023677,-0.08880598843097687,0.16922548413276672,-0.05416087433695793,0.1735658347606659
2,1,-56.0,5.262127876281738,0.4200606942176819,5.01101783425001,0.05653119459748268,0.21003034710884094,-0.05365045741200447,0.18094852566719055
2,1,-56.0,5.262127876281738,0.44628044962882996,4.1753386248908555,0.11946246027946472,0.22314022481441498,-0.04339385777711868,0.1741791069507599
2,1,-56.0,5.262127876281738,0.27180609107017517,3.805326914185209,-0.057297203689813614,0.13590304553508759,-0.03376173600554466,0.17098239064216614
2,2,-56.0,5.262127876281738,0.38964569568634033,2.9531907459827336,0.07164017111063004,0.19482284784317017,-0.04410069063305855,0.176797017455101
2,2,-56.0,5.262127876281738,0.37731513381004333,3.2613473686590386,0.131870299577713,0.18865756690502167,-0.03482624515891075,0.18170012533664703
2,2,-56.0,5.262127876281738,0.21780115365982056,3.1757924243572915,-0.040868036448955536,0.10890057682991028,-0.03388417512178421,0.1735628992319107
2,2,-56.0,5.262127876281738,0.2646668255329132,2.9025750527456373,-0.060703426599502563,0.1323334127664566,-0.031670406460762024,0.17259080708026886
2,2,-56.0,5.262127876281738,0.29529014229774475,3.2320985331632914,0.08352549374103546,0.14764507114887238,-0.036214157938957214,0.18233871459960938
2,2,-56.0,5.262127876281738,0.2934744358062744,3.14568288121209,0.13657115399837494,0.1467372179031372,-0.03031526319682598,0.17357613146305084
2,2,-56.0,5.262127876281738,0.19787323474884033,2.673738219175398,-0.03351381793618202,0.09893661737442017,-0.025843625888228416,0.1762453317642212
2,3,-56.0,5.262127876281738,0.2789972722530365,3.5356258597240484,0.06335169076919556,0.13949863612651825,-0.043897371739149094,0.17894452810287476
2,3,-56.0,5.262127876281738,0.27738845348358154,4.061402208261202,0.1362999528646469,0.13869422674179077,-0.04253517836332321,0.18483279645442963
2,3,-56.0,5.262127876281738,0.15154129266738892,2.2335232701990138,-0.02555750124156475,0.07577064633369446,-0.04637829586863518,0.17630153894424438
2,3,-56.0,5.262127876281738,0.19911155104637146,2.4968531015309594,-0.0600900761783123,0.09955577552318573,-0.047403015196323395,0.17556849122047424
2,3,-56.0,5.262127876281738,0.2024402767419815,2.413819326283038,0.09331043064594269,0.10122013837099075,-0.052235789597034454,0.18674325942993164
2,3,-56.0,5.262127876281738,0.22059398889541626,4.227333345544882,0.1487167626619339,0.11029699444770813,-0.045660294592380524,0.17906183004379272
2,3,-56.0,5.262127876281738,0.12583307921886444,2.287621211722095,-0.03145119547843933,0.06291653960943222,-0.03428326174616814,0.17997314035892487
2,4,-56.0,5.262127876281738,0.20852512121200562,3.0867157051116716,0.07521766424179077,0.10426256060600281,-0.04672800377011299,0.18416427075862885
2,4,-56.0,5.262127876281738,0.19587738811969757,3.5360040702548936,0.13493409752845764,0.09793869405984879,-0.03915531188249588,0.190086230635643
2,4,-56.0,5.262127876281738,0.10334309935569763,1.9385505178083222,-0.018793325871229172,0.051671549677848816,-0.04415588453412056,0.18574585020542145
2,4,-56.0,5.262127876281738,0.14083066582679749,2.5026066619376524,-0.05766469985246658,0.07041533291339874,-0.04460696130990982,0.18477468192577362
2,4,-56.0,5.262127876281738,0.13158512115478516,2.2557706937538993,0.09959374368190765,0.06579256057739258,-0.05033699423074722,0.1969730406999588
2,4,-56.0,5.262127876281738,0.15674179792404175,3.0381903501928886,0.1618148386478424,0.07837089896202087,-0.04422711953520775,0.18838883936405182
2,4,-56.0,5.262127876281738,0.08851058781147003,1.8076112851748072,-0.026600917801260948,0.044255293905735016,-0.029761508107185364,0.18794851005077362
2,5,-56.0,5.262127876281738,0.1557060182094574,2.104570959154424,0.08999155461788177,0.0778530091047287,-0.045708730816841125,0.18968208134174347
2,5,-56.0,5.262127876281738,0.14579083025455475,1.906161465440257,0.1493237167596817,0.07289541512727737,-0.03498343378305435,0.1914220005273819
2,5,-56.0,5.262127876281738,0.07274749875068665,1.985662639414816,-0.017233649268746376,0.03637374937534332,-0.040419042110443115,0.1840876340866089
2,5,-56.0,5.262127876281738,0.09808287769556046,2.097963011804297,-0.05060802400112152,0.04904143884778023,-0.03946433216333389,0.18185028433799744
2,5,-56.0,5.262127876281738,0.09174931049346924,2.424472405534868,0.10223028063774109,0.04587465524673462,-0.03916269913315773,0.1928487867116928
2,5,-56.0,5.262127876281738,0.11679524183273315,2.0904275704404705,0.1688583344221115,0.05839762091636658,-0.03646763041615486,0.1862095147371292
2,5,-56.0,5.262127876281738,0.06052172929048538,1.8619822505474906,-0.0218963660299778,0.03026086464524269,-0.024966049939393997,0.18767304718494415
2,6,-56.0,5.262127876281738,0.11125252395868301,2.459071742474383,0.0921163260936737,0.05562626197934151,-0.046670522540807724,0.18950174748897552
2,6,-56.0,5.262127876281738,0.10531428456306458,1.556597661518383,0.15152893960475922,0.05265714228153229,-0.03942904993891716,0.19182521104812622
2,6,-56.0,5.262127876281738,0.05295560136437416,2.0144763556040974,-0.019793415442109108,0.02647780068218708,-0.046336691826581955,0.18459320068359375
2,6,-56.0,5.262127876281738,0.07279662787914276,2.016409156657877,-0.045866694301366806,0.03639831393957138,-0.0481819249689579,0.18594366312026978
2,6,-56.0,5.262127876281738,0.0622035413980484,1.90070141157964,0.10781402140855789,0.0311017706990242,-0.04956180974841118,0.1976374387741089
2,6,-56.0,5.262127876281738,0.08237596601247787,2.4333212256604053,0.16923309862613678,0.04118798300623894,-0.05157958343625069,0.19230781495571136
2,6,-56.0,5.262127876281738,0.04404576122760773,1.3305750999932038,-0.020822614431381226,0.022022880613803864,-0.03390346094965935,0.19160637259483337
2,7,-56.0,5.262127876281738,0.0833679586648941,2.1116017272430176,0.09319552034139633,0.04168397933244705,-0.0492207296192646,0.19236186146736145
2,7,-56.0,5.262127876281738,0.07577716559171677,1.3536104099529127,0.15210627019405365,0.03788858279585838,-0.032946955412626266,0.19199687242507935
2,7,-56.0,5.262127876281738,0.03824196755886078,1.6804239585068281,-0.016901813447475433,0.01912098377943039,-0.0322219654917717,0.1857602298259735
2,7,-56.0,5.262127876281738,0.04889405891299248,1.5909008166427634,-0.0437382273375988,0.02444702945649624,-0.03016965091228485,0.18566879630088806
